seed,size,task,model,digits,bb_spec,operation,batch_size,_step,_runtime,accuracy,_timestamp,TrainPos,EvalPos,run_name
6,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,56.162898998,0.879638671875,1768161389.7434866,True,True,Location_Generalization_Eval_EOgar-1d_Opsub_TrainPosTrue_EvalPosTrue_BDimH6W20_d11_s6
6,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,85.259095573,0.25,1768161483.8426814,False,True,Location_Generalization_Eval_EOgar-1d_Opsub_TrainPosFalse_EvalPosTrue_BDimH6W20_d11_s6
7,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,56.918638518,0.8447265625,1768161549.7949474,True,True,Location_Generalization_Eval_EOgar-1d_Opsub_TrainPosTrue_EvalPosTrue_BDimH6W20_d11_s7
7,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,81.164649567,0.86279296875,1768161639.705203,False,True,Location_Generalization_Eval_EOgar-1d_Opsub_TrainPosFalse_EvalPosTrue_BDimH6W20_d11_s7
8,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,82.506122276,0.2486572265625,1768161730.6364338,True,True,Location_Generalization_Eval_EOgar-1d_Opsub_TrainPosTrue_EvalPosTrue_BDimH6W20_d11_s8
8,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,62.165497834,0.46826171875,1768161801.7743118,False,True,Location_Generalization_Eval_EOgar-1d_Opsub_TrainPosFalse_EvalPosTrue_BDimH6W20_d11_s8
9,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,57.883221865,0.8956298828125,1768161868.6987982,True,True,Location_Generalization_Eval_EOgar-1d_Opsub_TrainPosTrue_EvalPosTrue_BDimH6W20_d11_s9
9,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,58.738801295,0.921142578125,1768161936.331425,False,True,Location_Generalization_Eval_EOgar-1d_Opsub_TrainPosFalse_EvalPosTrue_BDimH6W20_d11_s9
0,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,90.236065954,0.0,1768162035.190814,True,True,Location_Generalization_Eval_EOgar-1d_Opsub_TrainPosTrue_EvalPosTrue_BDimH6W20_d12_s0
0,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,87.42467256,0.0977783203125,1768162131.8252518,False,True,Location_Generalization_Eval_EOgar-1d_Opsub_TrainPosFalse_EvalPosTrue_BDimH6W20_d12_s0
1,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,59.549991988,1.0,1768162200.016955,True,True,Location_Generalization_Eval_EOgar-1d_Opsub_TrainPosTrue_EvalPosTrue_BDimH6W20_d12_s1
1,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,87.235189511,0.0040283203125,1768162296.089056,False,True,Location_Generalization_Eval_EOgar-1d_Opsub_TrainPosFalse_EvalPosTrue_BDimH6W20_d12_s1
2,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,57.942372877,0.916259765625,1768162362.4483497,True,True,Location_Generalization_Eval_EOgar-1d_Opsub_TrainPosTrue_EvalPosTrue_BDimH6W20_d12_s2
2,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,84.769251653,0.441162109375,1768162456.3099794,False,True,Location_Generalization_Eval_EOgar-1d_Opsub_TrainPosFalse_EvalPosTrue_BDimH6W20_d12_s2
3,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,86.581331558,0.1424560546875,1768162551.409861,True,True,Location_Generalization_Eval_EOgar-1d_Opsub_TrainPosTrue_EvalPosTrue_BDimH6W20_d12_s3
3,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,89.454731339,0.0,1768162649.859525,False,True,Location_Generalization_Eval_EOgar-1d_Opsub_TrainPosFalse_EvalPosTrue_BDimH6W20_d12_s3
4,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,86.953677437,0.0504150390625,1768162745.4305997,True,True,Location_Generalization_Eval_EOgar-1d_Opsub_TrainPosTrue_EvalPosTrue_BDimH6W20_d12_s4
4,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,86.622444524,0.3070068359375,1768162840.8217118,False,True,Location_Generalization_Eval_EOgar-1d_Opsub_TrainPosFalse_EvalPosTrue_BDimH6W20_d12_s4
5,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,65.004056443,0.32275390625,1768162914.9069607,True,True,Location_Generalization_Eval_EOgar-1d_Opsub_TrainPosTrue_EvalPosTrue_BDimH6W20_d12_s5
5,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,62.633331917,0.468505859375,1768162986.1516807,False,True,Location_Generalization_Eval_EOgar-1d_Opsub_TrainPosFalse_EvalPosTrue_BDimH6W20_d12_s5
6,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,86.372723303,0.2425537109375,1768163081.8095136,True,True,Location_Generalization_Eval_EOgar-1d_Opsub_TrainPosTrue_EvalPosTrue_BDimH6W20_d12_s6
6,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,89.47814226,0.0,1768163179.8702168,False,True,Location_Generalization_Eval_EOgar-1d_Opsub_TrainPosFalse_EvalPosTrue_BDimH6W20_d12_s6
7,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,63.338202902,0.4757080078125,1768163251.8965502,True,True,Location_Generalization_Eval_EOgar-1d_Opsub_TrainPosTrue_EvalPosTrue_BDimH6W20_d12_s7
7,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,86.525845126,0.71533203125,1768163347.187713,False,True,Location_Generalization_Eval_EOgar-1d_Opsub_TrainPosFalse_EvalPosTrue_BDimH6W20_d12_s7
8,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,85.875224472,0.0,1768163441.7345474,True,True,Location_Generalization_Eval_EOgar-1d_Opsub_TrainPosTrue_EvalPosTrue_BDimH6W20_d12_s8
8,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,76.388760363,0.1783447265625,1768163527.0273607,False,True,Location_Generalization_Eval_EOgar-1d_Opsub_TrainPosFalse_EvalPosTrue_BDimH6W20_d12_s8
9,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,60.094174788,0.8800048828125,1768163596.0079947,True,True,Location_Generalization_Eval_EOgar-1d_Opsub_TrainPosTrue_EvalPosTrue_BDimH6W20_d12_s9
9,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,87.330210174,0.2481689453125,1768163691.9140406,False,True,Location_Generalization_Eval_EOgar-1d_Opsub_TrainPosFalse_EvalPosTrue_BDimH6W20_d12_s9
0,8192,blackboard-1d,EOgar-1d,10,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,53.856845682,0.991455078125,1768163754.8798,True,False,Location_Generalization_Eval_EOgar-1d_Opadd_TrainPosTrue_EvalPosFalse_BDimH6W20_d10_s0
0,8192,blackboard-1d,EOgar-1d,10,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,54.634078322,0.999267578125,1768163818.6654096,False,False,Location_Generalization_Eval_EOgar-1d_Opadd_TrainPosFalse_EvalPosFalse_BDimH6W20_d10_s0
1,8192,blackboard-1d,EOgar-1d,10,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,54.268021862,1.0,1768163881.9850013,True,False,Location_Generalization_Eval_EOgar-1d_Opadd_TrainPosTrue_EvalPosFalse_BDimH6W20_d10_s1
1,8192,blackboard-1d,EOgar-1d,10,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,52.939274326,0.8131103515625,1768163943.6504471,False,False,Location_Generalization_Eval_EOgar-1d_Opadd_TrainPosFalse_EvalPosFalse_BDimH6W20_d10_s1
2,8192,blackboard-1d,EOgar-1d,10,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,51.890724409,1.0,1768164004.0805905,True,False,Location_Generalization_Eval_EOgar-1d_Opadd_TrainPosTrue_EvalPosFalse_BDimH6W20_d10_s2
2,8192,blackboard-1d,EOgar-1d,10,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,53.166273456,0.9522705078125,1768164066.5316405,False,False,Location_Generalization_Eval_EOgar-1d_Opadd_TrainPosFalse_EvalPosFalse_BDimH6W20_d10_s2
3,8192,blackboard-1d,EOgar-1d,10,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,54.654160195,0.9986572265625,1768164129.8268528,True,False,Location_Generalization_Eval_EOgar-1d_Opadd_TrainPosTrue_EvalPosFalse_BDimH6W20_d10_s3
3,8192,blackboard-1d,EOgar-1d,10,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,52.975074453,0.99951171875,1768164191.4311771,False,False,Location_Generalization_Eval_EOgar-1d_Opadd_TrainPosFalse_EvalPosFalse_BDimH6W20_d10_s3
4,8192,blackboard-1d,EOgar-1d,10,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,53.646907302,1.0,1768164253.9796476,True,False,Location_Generalization_Eval_EOgar-1d_Opadd_TrainPosTrue_EvalPosFalse_BDimH6W20_d10_s4
4,8192,blackboard-1d,EOgar-1d,10,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,53.51238367,0.998291015625,1768164316.6625922,False,False,Location_Generalization_Eval_EOgar-1d_Opadd_TrainPosFalse_EvalPosFalse_BDimH6W20_d10_s4
5,8192,blackboard-1d,EOgar-1d,10,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,54.032768966,0.9676513671875,1768164379.935108,True,False,Location_Generalization_Eval_EOgar-1d_Opadd_TrainPosTrue_EvalPosFalse_BDimH6W20_d10_s5
5,8192,blackboard-1d,EOgar-1d,10,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,55.913328308,0.9757080078125,1768164444.6348894,False,False,Location_Generalization_Eval_EOgar-1d_Opadd_TrainPosFalse_EvalPosFalse_BDimH6W20_d10_s5
6,8192,blackboard-1d,EOgar-1d,10,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,53.355233197,0.99658203125,1768164507.0143626,True,False,Location_Generalization_Eval_EOgar-1d_Opadd_TrainPosTrue_EvalPosFalse_BDimH6W20_d10_s6
6,8192,blackboard-1d,EOgar-1d,10,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,51.847482604,0.996826171875,1768164567.5966122,False,False,Location_Generalization_Eval_EOgar-1d_Opadd_TrainPosFalse_EvalPosFalse_BDimH6W20_d10_s6
7,8192,blackboard-1d,EOgar-1d,10,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,53.379925108,0.9993896484375,1768164629.954563,True,False,Location_Generalization_Eval_EOgar-1d_Opadd_TrainPosTrue_EvalPosFalse_BDimH6W20_d10_s7
7,8192,blackboard-1d,EOgar-1d,10,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,54.589242017,0.99951171875,1768164693.382737,False,False,Location_Generalization_Eval_EOgar-1d_Opadd_TrainPosFalse_EvalPosFalse_BDimH6W20_d10_s7
8,8192,blackboard-1d,EOgar-1d,10,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,54.758612306,1.0,1768164757.1059606,True,False,Location_Generalization_Eval_EOgar-1d_Opadd_TrainPosTrue_EvalPosFalse_BDimH6W20_d10_s8
8,8192,blackboard-1d,EOgar-1d,10,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,56.562699276000004,0.9959716796875,1768164823.149017,False,False,Location_Generalization_Eval_EOgar-1d_Opadd_TrainPosFalse_EvalPosFalse_BDimH6W20_d10_s8
9,8192,blackboard-1d,EOgar-1d,10,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,54.213053623,0.9884033203125,1768164886.0329375,True,False,Location_Generalization_Eval_EOgar-1d_Opadd_TrainPosTrue_EvalPosFalse_BDimH6W20_d10_s9
9,8192,blackboard-1d,EOgar-1d,10,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,54.002737904,0.9996337890625,1768164948.8462129,False,False,Location_Generalization_Eval_EOgar-1d_Opadd_TrainPosFalse_EvalPosFalse_BDimH6W20_d10_s9
0,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,59.125053606,0.60986328125,1768165016.999887,True,False,Location_Generalization_Eval_EOgar-1d_Opadd_TrainPosTrue_EvalPosFalse_BDimH6W20_d11_s0
0,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,66.955480131,0.945068359375,1768165092.9299188,False,False,Location_Generalization_Eval_EOgar-1d_Opadd_TrainPosFalse_EvalPosFalse_BDimH6W20_d11_s0
1,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,59.220951281,0.614990234375,1768165160.9935992,True,False,Location_Generalization_Eval_EOgar-1d_Opadd_TrainPosTrue_EvalPosFalse_BDimH6W20_d11_s1
1,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,81.3348462,0.2081298828125,1768165251.5586526,False,False,Location_Generalization_Eval_EOgar-1d_Opadd_TrainPosFalse_EvalPosFalse_BDimH6W20_d11_s1
2,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,57.789501476,1.0,1768165317.9537544,True,False,Location_Generalization_Eval_EOgar-1d_Opadd_TrainPosTrue_EvalPosFalse_BDimH6W20_d11_s2
2,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,81.987136104,0.470458984375,1768165408.6051443,False,False,Location_Generalization_Eval_EOgar-1d_Opadd_TrainPosFalse_EvalPosFalse_BDimH6W20_d11_s2
3,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,59.98207573,0.989990234375,1768165477.7722404,True,False,Location_Generalization_Eval_EOgar-1d_Opadd_TrainPosTrue_EvalPosFalse_BDimH6W20_d11_s3
3,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,55.469398867,0.991455078125,1768165542.1973457,False,False,Location_Generalization_Eval_EOgar-1d_Opadd_TrainPosFalse_EvalPosFalse_BDimH6W20_d11_s3
4,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,82.700678527,0.44677734375,1768165633.6362615,True,False,Location_Generalization_Eval_EOgar-1d_Opadd_TrainPosTrue_EvalPosFalse_BDimH6W20_d11_s4
4,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,57.001276012,0.81982421875,1768165699.8098917,False,False,Location_Generalization_Eval_EOgar-1d_Opadd_TrainPosFalse_EvalPosFalse_BDimH6W20_d11_s4
5,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,84.582023661,0.3250732421875,1768165793.1639419,True,False,Location_Generalization_Eval_EOgar-1d_Opadd_TrainPosTrue_EvalPosFalse_BDimH6W20_d11_s5
5,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,56.497439492,0.829833984375,1768165858.6001196,False,False,Location_Generalization_Eval_EOgar-1d_Opadd_TrainPosFalse_EvalPosFalse_BDimH6W20_d11_s5
6,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,61.479853841,0.519287109375,1768165928.512633,True,False,Location_Generalization_Eval_EOgar-1d_Opadd_TrainPosTrue_EvalPosFalse_BDimH6W20_d11_s6
6,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,55.810956081,0.9910888671875,1768165993.1663613,False,False,Location_Generalization_Eval_EOgar-1d_Opadd_TrainPosFalse_EvalPosFalse_BDimH6W20_d11_s6
7,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,62.650623318,0.9041748046875,1768166064.636451,True,False,Location_Generalization_Eval_EOgar-1d_Opadd_TrainPosTrue_EvalPosFalse_BDimH6W20_d11_s7
7,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,82.08233169,0.330810546875,1768166155.2729454,False,False,Location_Generalization_Eval_EOgar-1d_Opadd_TrainPosFalse_EvalPosFalse_BDimH6W20_d11_s7
8,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,82.568411913,0.242919921875,1768166246.712824,True,False,Location_Generalization_Eval_EOgar-1d_Opadd_TrainPosTrue_EvalPosFalse_BDimH6W20_d11_s8
8,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,83.196387259,0.2408447265625,1768166339.1594043,False,False,Location_Generalization_Eval_EOgar-1d_Opadd_TrainPosFalse_EvalPosFalse_BDimH6W20_d11_s8
9,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,55.988264673,0.9852294921875,1768166404.342361,True,False,Location_Generalization_Eval_EOgar-1d_Opadd_TrainPosTrue_EvalPosFalse_BDimH6W20_d11_s9
9,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,55.258551636,0.9952392578125,1768166468.621223,False,False,Location_Generalization_Eval_EOgar-1d_Opadd_TrainPosFalse_EvalPosFalse_BDimH6W20_d11_s9
0,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,60.480365422,0.219970703125,1768166538.0609136,True,False,Location_Generalization_Eval_EOgar-1d_Opadd_TrainPosTrue_EvalPosFalse_BDimH6W20_d12_s0
0,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,85.483865176,0.2332763671875,1768166632.281637,False,False,Location_Generalization_Eval_EOgar-1d_Opadd_TrainPosFalse_EvalPosFalse_BDimH6W20_d12_s0
1,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,85.673721813,0.2032470703125,1768166726.8162158,True,False,Location_Generalization_Eval_EOgar-1d_Opadd_TrainPosTrue_EvalPosFalse_BDimH6W20_d12_s1
1,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,87.609725206,0.000244140625,1768166823.0418491,False,False,Location_Generalization_Eval_EOgar-1d_Opadd_TrainPosFalse_EvalPosFalse_BDimH6W20_d12_s1
2,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,63.92043395,0.9803466796875,1768166896.0553513,True,False,Location_Generalization_Eval_EOgar-1d_Opadd_TrainPosTrue_EvalPosFalse_BDimH6W20_d12_s2
2,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,89.176778552,0.02783203125,1768166994.0581098,False,False,Location_Generalization_Eval_EOgar-1d_Opadd_TrainPosFalse_EvalPosFalse_BDimH6W20_d12_s2
3,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,64.683936757,0.951416015625,1768167067.3568406,True,False,Location_Generalization_Eval_EOgar-1d_Opadd_TrainPosTrue_EvalPosFalse_BDimH6W20_d12_s3
3,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,75.637463674,0.896728515625,1768167152.3022766,False,False,Location_Generalization_Eval_EOgar-1d_Opadd_TrainPosFalse_EvalPosFalse_BDimH6W20_d12_s3
4,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,85.266508471,0.0723876953125,1768167246.8366976,True,False,Location_Generalization_Eval_EOgar-1d_Opadd_TrainPosTrue_EvalPosFalse_BDimH6W20_d12_s4
4,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,91.850885466,0.228515625,1768167347.2529356,False,False,Location_Generalization_Eval_EOgar-1d_Opadd_TrainPosFalse_EvalPosFalse_BDimH6W20_d12_s4
5,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,109.332837017,0.02587890625,1768167481.7785604,True,False,Location_Generalization_Eval_EOgar-1d_Opadd_TrainPosTrue_EvalPosFalse_BDimH6W20_d12_s5
5,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': False}",add,64,0,85.599179994,0.494140625,1768167576.4196854,False,False,Location_Generalization_Eval_EOgar-1d_Opadd_TrainPosFalse_EvalPosFalse_BDimH6W20_d12_s5
